,CODI EOI,CODI INE,NOM ESTACIO,AREA URBANA,MUNICIPI,LATITUD,LONGITUD,ALTITUD,DATA,YEAR,MONTH,DAY,HOUR,OBSERVATION,M_O3_ppmv,M_T_celcius,M_P,M_O3_ug/m3
151,17001002,17001,Agullana,rural,Agullana,42.392001,2.8421,214,2016-07-15,2016,7,15,8,,0.051125891506671906,19.18601456658405,99334.0703125,100.29132265948132
152,17001002,17001,Agullana,rural,Agullana,42.392001,2.8421,214,2016-07-15,2016,7,15,9,,0.0510391965508461,20.23013682842617,99327.21875,99.75805031687865
153,17001002,17001,Agullana,rural,Agullana,42.392001,2.8421,214,2016-07-15,2016,7,15,10,,0.050262294709682465,21.30594848084172,99329.9609375,97.88334450449807
154,17001002,17001,Agullana,rural,Agullana,42.392001,2.8421,214,2016-07-15,2016,7,15,11,,0.04980512708425522,22.298067115919253,99346.78125,96.6836985624019
155,17001002,17001,Agullana,rural,Agullana,42.392001,2.8421,214,2016-07-15,2016,7,15,12,,0.05040539801120758,23.067142248846437,99356.625,97.60459114180927
156,17001002,17001,Agullana,rural,Agullana,42.392001,2.8421,214,2016-07-15,2016,7,15,13,78.0,0.05120743066072464,23.56811139583982,99351.09375,98.98471508970881
157,17001002,17001,Agullana,rural,Agullana,42.392001,2.8421,214,2016-07-15,2016,7,15,14,88.0,0.05207015573978424,23.730073314638048,99341.3203125,100.58756872163272
158,17001002,17001,Agullana,rural,Agullana,42.392001,2.8421,214,2016-07-15,2016,7,15,15,91.0,0.05264664813876152,23.55270020546891,99332.5703125,101.75305471233239
159,17001002,17001,Agullana,rural,Agullana,42.392001,2.8421,214,2016-07-15,2016,7,15,16,96.0,0.052741724997758865,23.17615791128526,99323.2734375,102.05679354927145
160,17001002,17001,Agullana,rural,Agullana,42.392001,2.8421,214,2016-07-15,2016,7,15,17,100.0,0.052648793905973434,22.678264232355502,99313.3359375,102.03822299262248
161,17001002,17001,Agullana,rural,Agullana,42.392001,2.8421,214,2016-07-15,2016,7,15,18,104.0,0.05267962068319321,21.952606347520998,99299.625,102.33489719854106
162,17001002,17001,Agullana,rural,Agullana,42.392001,2.8421,214,2016-07-15,2016,7,15,19,109.0,0.05293337255716324,21.472840317373084,99293.640625,102.98907153038651
163,17001002,17001,Agullana,rural,Agullana,42.392001,2.8421,214,2016-07-15,2016,7,15,20,110.0,0.052999332547187805,21.46353601406929,99313.1328125,103.14090571176719
164,17001002,17001,Agullana,rural,Agullana,42.392001,2.8421,214,2016-07-15,2016,7,15,21,113.0,0.05294712260365486,21.352828190347566,99359.5625,103.12622477564705
165,17001002,17001,Agullana,rural,Agullana,42.392001,2.8421,214,2016-07-15,2016,7,15,22,113.0,0.05240238830447197,20.91287995501051,99420.765625,102.28089819426641
166,17001002,17001,Agullana,rural,Agullana,42.392001,2.8421,214,2016-07-15,2016,7,15,23,111.0,0.05167340114712715,20.499282616579023,99452.4609375,101.03228910242235
167,17001002,17001,Agullana,rural,Agullana,42.392001,2.8421,214,2016-07-15,2016,7,15,0,106.0,0.04467345029115677,16.688725529882106,99488.5,88.5263427497949
168,8019050,8019,Barcelona (Ciutadella),urban,Barcelona,41.386403,2.187398,7,2016-07-15,2016,7,15,1,58.0,0.04786812514066696,20.998539671406775,101937.03125,95.76752365928942
169,8019050,8019,Barcelona (Ciutadella),urban,Barcelona,41.386403,2.187398,7,2016-07-15,2016,7,15,2,66.0,0.04750305041670799,20.728023403015015,101963.9765625,95.14976245081675
170,8019050,8019,Barcelona (Ciutadella),urban,Barcelona,41.386403,2.187398,7,2016-07-15,2016,7,15,3,57.0,0.04557711258530617,20.36013383704875,101976.9921875,91.41815692303213
171,8019050,8019,Barcelona (Ciutadella),urban,Barcelona,41.386403,2.187398,7,2016-07-15,2016,7,15,4,59.0,0.04146996885538101,20.43221285879605,101970.9375,83.15472601615697
172,8019050,8019,Barcelona (Ciutadella),urban,Barcelona,41.386403,2.187398,7,2016-07-15,2016,7,15,5,46.0,0.025370242074131966,21.115197218848152,101951.0859375,50.74393257675169
173,8019050,8019,Barcelona (Ciutadella),urban,Barcelona,41.386403,2.187398,7,2016-07-15,2016,7,15,6,37.0,0.0019671088084578514,21.515489025192437,101946.1640625,3.928950460568445
174,8019050,8019,Barcelona (Ciutadella),urban,Barcelona,41.386403,2.187398,7,2016-07-15,2016,7,15,7,41.0,0.005746483337134123,22.154158914528523,101948.5,11.45301906958158
175,8019050,8019,Barcelona (Ciutadella),urban,Barcelona,41.386403,2.187398,7,2016-07-15,2016,7,15,8,35.0,0.02057388797402382,23.066504558036854,101959.0859375,40.88270343697552
176,8019050,8019,Barcelona (Ciutadella),urban,Barcelona,41.386403,2.187398,7,2016-07-15,2016,7,15,9,44.0,0.027841893956065178,24.45738840949963,101965.140625,55.06978031014798
177,8019050,8019,Barcelona (Ciutadella),urban,Barcelona,41.386403,2.187398,7,2016-07-15,2016,7,15,10,48.0,0.025286566466093063,26.16054188836415,101951.21875,49.72408801950725
178,8019050,8019,Barcelona (Ciutadella),urban,Barcelona,41.386403,2.187398,7,2016-07-15,2016,7,15,11,63.0,0.032388508319854736,25.69812943147508,101949.9765625,63.78728101211889
179,8019050,8019,Barcelona (Ciutadella),urban,Barcelona,41.386403,2.187398,7,2016-07-15,2016,7,15,12,62.0,0.040669433772563934,26.226372246528967,101928.6640625,79.93803930935441
180,8019050,8019,Barcelona (Ciutadella),urban,Barcelona,41.386403,2.187398,7,2016-07-15,2016,7,15,13,63.0,0.04184554144740105,26.56318815696625,101899.8046875,82.13405128086168
181,8019050,8019,Barcelona (Ciutadella),urban,Barcelona,41.386403,2.187398,7,2016-07-15,2016,7,15,14,78.0,0.040470242500305176,26.629146011601904,101862.5703125,79.38813041678284
182,8019050,8019,Barcelona (Ciutadella),urban,Barcelona,41.386403,2.187398,7,2016-07-15,2016,7,15,15,97.0,0.038587383925914764,25.903078830904178,101841.2265625,75.86251469998497
183,8019050,8019,Barcelona (Ciutadella),urban,Barcelona,41.386403,2.187398,7,2016-07-15,2016,7,15,16,80.0,0.035855721682310104,25.454366680152475,101837.859375,70.5956808191438
184,8019050,8019,Barcelona (Ciutadella),urban,Barcelona,41.386403,2.187398,7,2016-07-15,2016,7,15,17,45.0,0.03868824243545532,24.85289697966965,101835.15625,76.32429544089747
185,8019050,8019,Barcelona (Ciutadella),urban,Barcelona,41.386403,2.187398,7,2016-07-15,2016,7,15,18,46.0,0.040288519114255905,24.320788318768905,101834.796875,79.6232199954011
186,8019050,8019,Barcelona (Ciutadella),urban,Barcelona,41.386403,2.187398,7,2016-07-15,2016,7,15,19,66.0,0.0420905202627182,23.89297084519353,101841.125,83.30954403329186
187,8019050,8019,Barcelona (Ciutadella),urban,Barcelona,41.386403,2.187398,7,2016-07-15,2016,7,15,20,59.0,0.042169906198978424,23.531935262024774,101883.4140625,83.6029450607508
188,8019050,8019,Barcelona (Ciutadella),urban,Barcelona,41.386403,2.187398,7,2016-07-15,2016,7,15,21,56.0,0.041313864290714264,23.318939153078873,101902.4453125,81.97997474826909
189,8019050,8019,Barcelona (Ciutadella),urban,Barcelona,41.386403,2.187398,7,2016-07-15,2016,7,15,22,60.0,0.044676486402750015,23.100664600257744,101914.8203125,88.7285890722165
190,8019050,8019,Barcelona (Ciutadella),urban,Barcelona,41.386403,2.187398,7,2016-07-15,2016,7,15,23,63.0,0.04608676955103874,22.86132809019773,101925.90625,91.61341508958218
191,8019050,8019,Barcelona (Ciutadella),urban,Barcelona,41.386403,2.187398,7,2016-07-15,2016,7,15,0,66.0,0.04875914007425308,21.28448466792389,101913.6328125,97.43302846268908
192,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-15,2016,7,15,1,97.0,0.04558480530977249,11.008816244686386,88188.734375,81.67302374257115
193,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-15,2016,7,15,2,95.0,0.043786779046058655,10.420411903055765,88203.546875,78.6275403920098
194,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-15,2016,7,15,3,93.0,0.044008880853652954,10.855832432934506,88212.0234375,78.91279122175531
195,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-15,2016,7,15,4,92.0,0.043747447431087494,10.4638113141973,88223.7734375,78.56290361352568
196,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-15,2016,7,15,5,88.0,0.044538095593452454,9.977903581734381,88233.390625,80.12877321359649
197,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-15,2016,7,15,6,88.0,0.0404951274394989,10.333748984910756,88240.4140625,72.76938341176341
198,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-15,2016,7,15,7,89.0,0.04894981533288956,11.886950516945205,88252.265625,87.49481423243763
199,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-15,2016,7,15,8,90.0,0.04994744062423706,13.585508122842157,88259.9609375,88.75688419332107
200,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-15,2016,7,15,9,89.0,0.054137542843818665,14.863198296477265,88265.2734375,95.7817078937325
201,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-15,2016,7,15,10,93.0,0.05043816193938255,16.095560746198373,88272.640625,88.86387007945191
202,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-15,2016,7,15,11,97.0,0.04831055924296379,17.386044494792884,88274.953125,84.73953884692857
203,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-15,2016,7,15,12,95.0,0.050579577684402466,18.47038463427117,88276.28125,88.39097111483562
204,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-15,2016,7,15,13,,0.052617043256759644,19.26894948244768,88250.0703125,91.67323192372274
205,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-15,2016,7,15,14,97.0,0.05322224646806717,19.63465345087701,88233.765625,92.59472844265743
206,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-15,2016,7,15,15,96.0,0.05324701964855194,19.752203580026162,88215.828125,92.58182469279963
207,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-15,2016,7,15,16,100.0,0.053438328206539154,19.645946440977013,88205.9296875,92.93774699672143
208,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-15,2016,7,15,17,107.0,0.053375620394945145,19.33201863717443,88197.1875,92.91911312158985
209,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-15,2016,7,15,18,110.0,0.052411071956157684,18.78705895921189,88191.75,91.40465831245821
210,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-15,2016,7,15,19,113.0,0.04888419806957245,18.32332108058381,88188.625,85.38642137987114
211,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-15,2016,7,15,20,116.0,0.04627779871225357,17.351565762891994,88203.7421875,81.11810221742415
212,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-15,2016,7,15,21,114.0,0.04139357805252075,16.49631327167566,88219.8984375,72.78436075188979
213,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-15,2016,7,15,22,111.0,0.04110374674201012,16.04764967198213,88239.5859375,72.40301788218156
214,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-15,2016,7,15,23,107.0,0.04086722061038017,15.513362799740833,88245.078125,72.1241126054336
215,25196001,25196,Montsec,rural,Sant Esteve de la Sarga,42.051321,0.729599,1570,2016-07-15,2016,7,15,0,108.0,0.04690252244472504,11.68304127224502,88165.5703125,83.81300449057855
216,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-15,2016,7,15,1,60.0,0.02851022407412529,19.718469856688955,100262.15625,56.347105036794034
217,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-15,2016,7,15,2,62.0,0.02560780569911003,18.589974745505117,100306.84375,50.829231701370176
218,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-15,2016,7,15,3,60.0,0.023651203140616417,18.169368598432868,100344.6796875,47.03106188118012
219,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-15,2016,7,15,4,57.0,0.02160266414284706,17.89856654638305,100381.2578125,43.013129095629516
220,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-15,2016,7,15,5,56.0,0.018319543451070786,17.568452988793297,100415.734375,36.53005880145918
221,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-15,2016,7,15,6,51.0,0.01916644722223282,18.04164936018799,100438.0234375,38.16518869361522
222,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-15,2016,7,15,7,46.0,0.02905206009745598,19.034222004096875,100428.6875,57.648035975817876
223,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-15,2016,7,15,8,40.0,0.030726395547389984,21.583068079364523,100395.8828125,60.42340709982372
224,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-15,2016,7,15,9,39.0,0.036016128957271576,23.889118860011138,100351.4921875,70.2447343838632
225,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-15,2016,7,15,10,45.0,0.04457439109683037,25.892364876746967,100306.2109375,86.31516026508456
226,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-15,2016,7,15,11,56.0,0.051027536392211914,27.683716807728786,100264.1171875,98.1816171654272
227,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-15,2016,7,15,12,64.0,0.05428874120116234,29.12847403269609,100228.3203125,103.92010050483816
228,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-15,2016,7,15,13,73.0,0.055175382643938065,31.374856480750054,100171.1953125,104.7784616451138
229,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-15,2016,7,15,14,80.0,0.05545893311500549,31.777263652697457,100118.015625,105.12210348406123
230,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-15,2016,7,15,15,91.0,0.055223360657691956,32.087297488979914,100070.359375,104.51948167655858
231,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-15,2016,7,15,16,92.0,0.055180132389068604,32.30540716904312,100027.796875,104.31870315395143
232,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-15,2016,7,15,17,96.0,0.05500424653291702,32.19580825120954,99990.78125,103.98501873005114
233,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-15,2016,7,15,18,98.0,0.05398516729474068,31.916173605297217,99958.359375,102.11888667715169
234,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-15,2016,7,15,19,99.0,0.05276250094175339,30.47420328336318,99956.703125,100.27841555299746
235,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-15,2016,7,15,20,98.0,0.04585720971226692,27.811992973092345,100001.546875,87.96486582876217
236,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-15,2016,7,15,21,96.0,0.04133056476712227,25.582176550267945,100049.3203125,79.91163831672925
237,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-15,2016,7,15,22,83.0,0.03937706723809242,24.52172066738791,100102.9765625,76.44680441531403
238,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-15,2016,7,15,23,52.0,0.03735657408833504,23.93764224746161,100154.421875,72.70413929754801
239,25120001,25120,Lleida,urban,Lleida,41.615815000000005,0.6157,220,2016-07-15,2016,7,15,0,61.0,0.03840135410428047,21.106484755379256,100200.5,75.4913062347222
240,8019044,8019,Barcelona (Gràcia - Sant Gervasi),urban,Barcelona,41.398722,2.1533990000000003,57,2016-07-15,2016,7,15,1,44.0,0.04772971570491791,20.582512537041794,101202.6640625,94.93696146524897
241,8019044,8019,Barcelona (Gràcia - Sant Gervasi),urban,Barcelona,41.398722,2.1533990000000003,57,2016-07-15,2016,7,15,2,43.0,0.0464305654168129,20.539258727035474,101232.4921875,92.39370722345708
242,8019044,8019,Barcelona (Gràcia - Sant Gervasi),urban,Barcelona,41.398722,2.1533990000000003,57,2016-07-15,2016,7,15,3,46.0,0.04476116597652435,19.940312179399257,101254.8671875,89.27346488919044
243,8019044,8019,Barcelona (Gràcia - Sant Gervasi),urban,Barcelona,41.398722,2.1533990000000003,57,2016-07-15,2016,7,15,4,41.0,0.039490632712841034,19.97347892098628,101242.7578125,78.74337181387858
244,8019044,8019,Barcelona (Gràcia - Sant Gervasi),urban,Barcelona,41.398722,2.1533990000000003,57,2016-07-15,2016,7,15,5,38.0,0.01695636473596096,20.689225425293614,101227.3203125,33.723083267620794
245,8019044,8019,Barcelona (Gràcia - Sant Gervasi),urban,Barcelona,41.398722,2.1533990000000003,57,2016-07-15,2016,7,15,6,41.0,0.0029420515056699514,20.96335678501123,101222.46875,5.8454641876395
246,8019044,8019,Barcelona (Gràcia - Sant Gervasi),urban,Barcelona,41.398722,2.1533990000000003,57,2016-07-15,2016,7,15,7,33.0,0.007702346425503492,21.581926247269337,101225.3046875,15.27184519927827
247,8019044,8019,Barcelona (Gràcia - Sant Gervasi),urban,Barcelona,41.398722,2.1533990000000003,57,2016-07-15,2016,7,15,8,23.0,0.02045704424381256,22.6544094088257,101236.53125,40.418673128554566
248,8019044,8019,Barcelona (Gràcia - Sant Gervasi),urban,Barcelona,41.398722,2.1533990000000003,57,2016-07-15,2016,7,15,9,33.0,0.024187415838241577,24.259279867459554,101240.109375,47.532878673864
249,8019044,8019,Barcelona (Gràcia - Sant Gervasi),urban,Barcelona,41.398722,2.1533990000000003,57,2016-07-15,2016,7,15,10,29.0,0.029866162687540054,25.87470363744916,101228.9375,58.36917992312901
250,8019044,8019,Barcelona (Gràcia - Sant Gervasi),urban,Barcelona,41.398722,2.1533990000000003,57,2016-07-15,2016,7,15,11,54.0,0.03363071754574776,27.329356037284185,101210.5234375,65.39638167640517
251,8019044,8019,Barcelona (Gràcia - Sant Gervasi),urban,Barcelona,41.398722,2.1533990000000003,57,2016-07-15,2016,7,15,12,60.0,0.03014550730586052,29.946044921328962,101179.15625,58.09515786366924
252,8019044,8019,Barcelona (Gràcia - Sant Gervasi),urban,Barcelona,41.398722,2.1533990000000003,57,2016-07-15,2016,7,15,13,45.0,0.03538556024432182,29.215482037071354,101161.65625,68.34651136918602
253,8019044,8019,Barcelona (Gràcia - Sant Gervasi),urban,Barcelona,41.398722,2.1533990000000003,57,2016-07-15,2016,7,15,14,59.0,0.0334562323987484,28.836801931692435,101130.65625,64.68125681014938
254,8019044,8019,Barcelona (Gràcia - Sant Gervasi),urban,Barcelona,41.398722,2.1533990000000003,57,2016-07-15,2016,7,15,15,74.0,0.028759455308318138,28.13635595114897,101110.890625,55.71930398998672
255,8019044,8019,Barcelona (Gràcia - Sant Gervasi),urban,Barcelona,41.398722,2.1533990000000003,57,2016-07-15,2016,7,15,16,63.0,0.035156045109033585,25.85255870010519,101110.578125,68.63225320679835
256,8019044,8019,Barcelona (Gràcia - Sant Gervasi),urban,Barcelona,41.398722,2.1533990000000003,57,2016-07-15,2016,7,15,17,55.0,0.037496957927942276,25.012455472490615,101109.96875,73.40803696367117
257,8019044,8019,Barcelona (Gràcia - Sant Gervasi),urban,Barcelona,41.398722,2.1533990000000003,57,2016-07-15,2016,7,15,18,59.0,0.03965447470545769,24.27298671843323,101111.2578125,77.82582604457244
258,8019044,8019,Barcelona (Gràcia - Sant Gervasi),urban,Barcelona,41.398722,2.1533990000000003,57,2016-07-15,2016,7,15,19,54.0,0.04215263947844505,23.685819918647553,101115.359375,82.89572837637185
