,CODI EOI,CODI INE,NOM ESTACIO,AREA URBANA,MUNICIPI,LATITUD,LONGITUD,ALTITUD,DATA,YEAR,MONTH,DAY,HOUR,OBSERVATION,M_PM10_ug m^-3,M_T_celcius,M_P,M_PM10_ug/m3
140,8194008,8194,Sant Adrià de Besòs,urban,Sant Adrià de Besòs,41.425593,2.2222,7,2016-07-15,2016,7,15,21,32.0,6775.64892578125,23.194828629793392,102053.953125,6775.64892578125
141,8194008,8194,Sant Adrià de Besòs,urban,Sant Adrià de Besòs,41.425593,2.2222,7,2016-07-15,2016,7,15,22,29.0,5789.2744140625,23.041087295200725,102067.109375,5789.2744140625
142,8194008,8194,Sant Adrià de Besòs,urban,Sant Adrià de Besòs,41.425593,2.2222,7,2016-07-15,2016,7,15,23,28.0,5786.1728515625,22.836030272185837,102078.6640625,5786.1728515625
143,8194008,8194,Sant Adrià de Besòs,urban,Sant Adrià de Besòs,41.425593,2.2222,7,2016-07-15,2016,7,15,0,27.0,1004.96337890625,21.26700720440118,102076.5625,1004.96337890625
144,8019054,8019,Barcelona (Parc Vall Hebron),urban,Barcelona,41.426109000000004,2.148002,136,2016-07-15,2016,7,15,1,21.0,955.3264770507812,19.973507450770626,100282.7734375,955.3264770507812
145,8019054,8019,Barcelona (Parc Vall Hebron),urban,Barcelona,41.426109000000004,2.148002,136,2016-07-15,2016,7,15,2,18.0,898.5767822265625,19.676693395601035,100306.1640625,898.5767822265625
146,8019054,8019,Barcelona (Parc Vall Hebron),urban,Barcelona,41.426109000000004,2.148002,136,2016-07-15,2016,7,15,3,17.0,1317.920654296875,19.161996080062806,100321.6875,1317.920654296875
147,8019054,8019,Barcelona (Parc Vall Hebron),urban,Barcelona,41.426109000000004,2.148002,136,2016-07-15,2016,7,15,4,16.0,2777.599609375,19.235862087494183,100321.21875,2777.599609375
148,8019054,8019,Barcelona (Parc Vall Hebron),urban,Barcelona,41.426109000000004,2.148002,136,2016-07-15,2016,7,15,5,18.0,10799.1083984375,19.557756714189566,100308.21875,10799.1083984375
149,8019054,8019,Barcelona (Parc Vall Hebron),urban,Barcelona,41.426109000000004,2.148002,136,2016-07-15,2016,7,15,6,17.0,26003.4296875,19.986302984440954,100300.65625,26003.4296875
150,8019054,8019,Barcelona (Parc Vall Hebron),urban,Barcelona,41.426109000000004,2.148002,136,2016-07-15,2016,7,15,7,15.0,24862.9375,20.770628159181115,100303.7109375,24862.9375
151,8019054,8019,Barcelona (Parc Vall Hebron),urban,Barcelona,41.426109000000004,2.148002,136,2016-07-15,2016,7,15,8,17.0,13707.150390625,21.908083015771354,100313.4453125,13707.150390625
152,8019054,8019,Barcelona (Parc Vall Hebron),urban,Barcelona,41.426109000000004,2.148002,136,2016-07-15,2016,7,15,9,19.0,13789.3486328125,23.59301616219153,100317.4765625,13789.3486328125
153,8019054,8019,Barcelona (Parc Vall Hebron),urban,Barcelona,41.426109000000004,2.148002,136,2016-07-15,2016,7,15,10,23.0,13911.396484375,25.412262337297648,100303.5078125,13911.396484375
154,8019054,8019,Barcelona (Parc Vall Hebron),urban,Barcelona,41.426109000000004,2.148002,136,2016-07-15,2016,7,15,11,29.0,13522.677734375,26.839753915237168,100284.8359375,13522.677734375
155,8019054,8019,Barcelona (Parc Vall Hebron),urban,Barcelona,41.426109000000004,2.148002,136,2016-07-15,2016,7,15,12,28.0,12732.6064453125,26.96676920670501,100273.4296875,12732.6064453125
156,8019054,8019,Barcelona (Parc Vall Hebron),urban,Barcelona,41.426109000000004,2.148002,136,2016-07-15,2016,7,15,13,15.0,9944.123046875,27.27255065350255,100237.8671875,9944.123046875
157,8019054,8019,Barcelona (Parc Vall Hebron),urban,Barcelona,41.426109000000004,2.148002,136,2016-07-15,2016,7,15,14,23.0,9670.3408203125,26.728707689657256,100202.6640625,9670.3408203125
158,8019054,8019,Barcelona (Parc Vall Hebron),urban,Barcelona,41.426109000000004,2.148002,136,2016-07-15,2016,7,15,15,26.0,11675.8837890625,26.059909193661895,100184.1796875,11675.8837890625
159,8019054,8019,Barcelona (Parc Vall Hebron),urban,Barcelona,41.426109000000004,2.148002,136,2016-07-15,2016,7,15,16,32.0,11896.7294921875,25.25954059367251,100184.2265625,11896.7294921875
160,8019054,8019,Barcelona (Parc Vall Hebron),urban,Barcelona,41.426109000000004,2.148002,136,2016-07-15,2016,7,15,17,27.0,8973.7626953125,24.459870154539544,100185.671875,8973.7626953125
161,8019054,8019,Barcelona (Parc Vall Hebron),urban,Barcelona,41.426109000000004,2.148002,136,2016-07-15,2016,7,15,18,26.0,7202.52197265625,23.69007804035249,100187.46875,7202.52197265625
162,8019054,8019,Barcelona (Parc Vall Hebron),urban,Barcelona,41.426109000000004,2.148002,136,2016-07-15,2016,7,15,19,25.0,6066.2392578125,23.10789460680121,100194.6328125,6066.2392578125
163,8019054,8019,Barcelona (Parc Vall Hebron),urban,Barcelona,41.426109000000004,2.148002,136,2016-07-15,2016,7,15,20,24.0,6042.349609375,22.644072367452907,100238.3359375,6042.349609375
164,8019054,8019,Barcelona (Parc Vall Hebron),urban,Barcelona,41.426109000000004,2.148002,136,2016-07-15,2016,7,15,21,25.0,6297.7001953125,22.321047226645533,100257.53125,6297.7001953125
165,8019054,8019,Barcelona (Parc Vall Hebron),urban,Barcelona,41.426109000000004,2.148002,136,2016-07-15,2016,7,15,22,22.0,5356.9208984375,22.066347851661703,100270.3515625,5356.9208984375
166,8019054,8019,Barcelona (Parc Vall Hebron),urban,Barcelona,41.426109000000004,2.148002,136,2016-07-15,2016,7,15,23,27.0,5753.9794921875,21.865734423675633,100285.0078125,5753.9794921875
167,8019054,8019,Barcelona (Parc Vall Hebron),urban,Barcelona,41.426109000000004,2.148002,136,2016-07-15,2016,7,15,0,19.0,1232.6009521484375,20.20188919137445,100257.328125,1232.6009521484375
168,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-15,2016,7,15,1,20.0,819.6441650390625,20.12612548632643,100250.5390625,819.6441650390625
169,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-15,2016,7,15,2,17.0,837.6504516601562,20.369873386189738,100278.1953125,837.6504516601562
170,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-15,2016,7,15,3,18.0,1004.77685546875,19.707496073343975,100294.171875,1004.77685546875
171,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-15,2016,7,15,4,18.0,1960.19482421875,19.46056430612441,100299.5703125,1960.19482421875
172,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-15,2016,7,15,5,18.0,8142.73681640625,19.84042919653774,100275.8515625,8142.73681640625
173,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-15,2016,7,15,6,20.0,25415.841796875,20.40251548534542,100283.4453125,25415.841796875
174,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-15,2016,7,15,7,19.0,20793.775390625,20.990086114336464,100285.8125,20793.775390625
175,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-15,2016,7,15,8,24.0,11977.5234375,21.994222876782487,100299.5703125,11977.5234375
176,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-15,2016,7,15,9,22.0,9627.2470703125,23.477789525332923,100307.4140625,9627.2470703125
177,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-15,2016,7,15,10,27.0,8347.6123046875,25.159596576339993,100297.2109375,8347.6123046875
178,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-15,2016,7,15,11,22.0,8316.443359375,27.05056231620557,100273.09375,8316.443359375
179,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-15,2016,7,15,12,21.0,7574.482421875,28.234902679951063,100246.46875,7574.482421875
180,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-15,2016,7,15,13,39.0,7482.33154296875,27.17247388898926,100222.3828125,7482.33154296875
181,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-15,2016,7,15,14,36.0,7192.140625,26.61903819418461,100194.0703125,7192.140625
182,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-15,2016,7,15,15,30.0,8453.7607421875,25.964649037254844,100175.953125,8453.7607421875
183,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-15,2016,7,15,16,26.0,8488.6552734375,25.249712104124455,100176.265625,8488.6552734375
184,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-15,2016,7,15,17,24.0,6347.28662109375,24.348508325097725,100178.828125,6347.28662109375
185,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-15,2016,7,15,18,27.0,5297.24951171875,23.572929915410043,100181.671875,5297.24951171875
186,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-15,2016,7,15,19,23.0,4569.4501953125,22.95709321921106,100193.9921875,4569.4501953125
187,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-15,2016,7,15,20,24.0,4684.26025390625,22.51688945564183,100229.1796875,4684.26025390625
188,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-15,2016,7,15,21,25.0,4864.9140625,22.205413317134344,100248.8125,4864.9140625
189,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-15,2016,7,15,22,26.0,4257.4169921875,21.953247842081055,100261.6640625,4257.4169921875
190,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-15,2016,7,15,23,22.0,4401.70458984375,21.776980849231848,100275.015625,4401.70458984375
191,8019057,8019,Barcelona (Palau Reial),urban,Barcelona,41.387492,2.1152,81,2016-07-15,2016,7,15,0,23.0,990.678955078125,20.37076629336258,100222.96875,990.678955078125
192,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-15,2016,7,15,1,17.0,2083.3203125,21.562538376529574,101689.3125,2083.3203125
193,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-15,2016,7,15,2,14.0,1759.30615234375,20.430196655925556,101734.9609375,1759.30615234375
194,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-15,2016,7,15,3,12.0,1872.809326171875,19.964916636533076,101748.875,1872.809326171875
195,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-15,2016,7,15,4,11.0,2306.617431640625,19.7144569673585,101765.7890625,2306.617431640625
196,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-15,2016,7,15,5,10.0,3098.724365234375,19.43446522898097,101784.9453125,3098.724365234375
197,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-15,2016,7,15,6,10.0,4065.1337890625,19.458946900153308,101799.03125,4065.1337890625
198,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-15,2016,7,15,7,10.0,4156.466796875,20.379775610950333,101808.09375,4156.466796875
199,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-15,2016,7,15,8,15.0,4333.88671875,22.45055796563628,101800.953125,4333.88671875
200,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-15,2016,7,15,9,19.0,4645.044921875,24.544171893689338,101787.6484375,4645.044921875
201,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-15,2016,7,15,10,14.0,5259.99072265625,26.080044754925154,101765.2421875,5259.99072265625
202,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-15,2016,7,15,11,16.0,4759.703125,27.27665860737784,101736.9609375,4759.703125
203,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-15,2016,7,15,12,18.0,4323.89404296875,27.51897751684959,101725.3515625,4323.89404296875
204,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-15,2016,7,15,13,23.0,4596.322265625,29.325869025811926,101679.1796875,4596.322265625
205,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-15,2016,7,15,14,23.0,3572.360107421875,28.620923662420182,101638.0390625,3572.360107421875
206,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-15,2016,7,15,15,23.0,3380.989501953125,27.941503812577196,101605.078125,3380.989501953125
207,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-15,2016,7,15,16,22.0,3276.542236328125,27.374470363900855,101579.390625,3276.542236328125
208,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-15,2016,7,15,17,21.0,2624.678955078125,25.60873182131769,101558.5546875,2624.678955078125
209,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-15,2016,7,15,18,21.0,2309.572998046875,24.914021011009368,101543.0234375,2309.572998046875
210,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-15,2016,7,15,19,22.0,1986.7236328125,24.219095003370455,101552.734375,1986.7236328125
211,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-15,2016,7,15,20,25.0,1883.2744140625,23.727987507655314,101584.4140625,1883.2744140625
212,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-15,2016,7,15,21,27.0,2007.2391357421875,23.31506153795044,101618.828125,2007.2391357421875
213,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-15,2016,7,15,22,24.0,1970.34228515625,22.95740436982544,101650.1328125,1970.34228515625
214,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-15,2016,7,15,23,17.0,1692.277587890625,22.68031061546236,101682.4609375,1692.277587890625
215,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-15,2016,7,15,0,16.0,1445.418701171875,21.742511316731566,101653.8359375,1445.418701171875
216,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,1,10.0,206.24269104003906,17.369670331855673,100696.671875,206.24269104003906
217,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,2,9.0,221.24020385742188,17.13653416024954,100728.1875,221.24020385742188
218,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,3,16.0,243.71644592285156,16.91909675878935,100751.375,243.71644592285156
219,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,4,11.0,290.8166809082031,16.661718961407303,100762.4375,290.8166809082031
220,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,5,10.0,423.41033935546875,16.44882583355468,100772.0859375,423.41033935546875
221,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,6,9.0,638.7597045898438,16.588877078445933,100781.25,638.7597045898438
222,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,7,8.0,801.2191162109375,17.30213479134511,100792.3984375,801.2191162109375
223,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,8,9.0,842.5980834960938,19.404450764220428,100784.15625,842.5980834960938
224,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,9,7.0,860.8959350585938,21.84787173820422,100768.3046875,860.8959350585938
225,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,10,8.0,942.083740234375,24.3736005248345,100735.65625,942.083740234375
226,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,11,6.0,1045.8917236328125,26.746791882838806,100721.421875,1045.8917236328125
227,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,12,6.0,923.8817138671875,28.378513443921577,100700.171875,923.8817138671875
228,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,13,6.0,1048.869384765625,26.96630017505288,100660.1328125,1048.869384765625
229,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,14,6.0,977.9365234375,26.278279212180053,100616.4453125,977.9365234375
230,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,15,20.0,1361.2540283203125,29.79769533961428,100547.6015625,1361.2540283203125
231,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,16,10.0,975.205322265625,29.627623432976065,100508.7734375,975.205322265625
232,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,17,17.0,1516.5045166015625,27.539517110135023,100506.5234375,1516.5045166015625
233,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,18,10.0,1666.078369140625,25.61926787558491,100515.953125,1666.078369140625
234,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,19,7.0,1558.3675537109375,24.119849893028118,100548.3046875,1558.3675537109375
235,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,20,6.0,1477.2843017578125,23.0895427312077,100580.140625,1477.2843017578125
236,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,21,4.0,1397.821533203125,22.51257288793562,100605.296875,1397.821533203125
237,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,22,4.0,1363.88623046875,22.06966651407555,100627.828125,1363.88623046875
238,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,23,6.0,1481.3465576171875,21.658634195864067,100652.0234375,1481.3465576171875
239,43162005,43162,Vandellòs (Barranc del Terme),rural,Vandellòs i l'Hospitalet de l',40.939439,0.83139,96,2016-07-15,2016,7,15,0,7.0,202.47525024414062,18.200855657828413,100652.7890625,202.47525024414062
240,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-15,2016,7,15,1,24.0,1424.8096923828125,19.13163827403247,98622.546875,1424.8096923828125
241,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-15,2016,7,15,2,26.0,1532.1190185546875,18.992129751652953,98651.3359375,1532.1190185546875
242,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-15,2016,7,15,3,19.0,1580.981201171875,18.765969829734615,98657.2109375,1580.981201171875
243,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-15,2016,7,15,4,17.0,1837.565673828125,18.61730549607256,98660.7265625,1837.565673828125
244,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-15,2016,7,15,5,17.0,3321.488037109375,18.754108556768074,98661.84375,3321.488037109375
245,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-15,2016,7,15,6,24.0,6663.69775390625,19.29173413051916,98658.6796875,6663.69775390625
246,8279011,8279,Terrassa,urban,Terrassa,41.556113,2.007398,109,2016-07-15,2016,7,15,7,26.0,6967.48681640625,20.138800009626152,98659.4296875,6967.48681640625
